Date,Engine,Benchmark,Operation,Value,MetricType,Version
2022-06-19,wasm,PolybenchC,mvt,0.012486218645783375,execution_time,VersionABCD
2022-06-20,wasm,PolybenchC,mvt,0.01252812072510531,execution_time,VersionABCD
2022-06-21,wasm,PolybenchC,mvt,0.012571645542747464,execution_time,VersionABCD
2022-06-22,wasm,PolybenchC,mvt,0.012617111058986274,execution_time,VersionABCD
2022-06-23,wasm,PolybenchC,mvt,0.01264052696818728,execution_time,VersionABCD
2022-06-24,wasm,PolybenchC,mvt,0.012675846527642202,execution_time,VersionABCD
2022-06-25,wasm,PolybenchC,mvt,0.012712653384213875,execution_time,VersionABCD
2022-06-26,wasm,PolybenchC,mvt,0.012746383286887559,execution_time,VersionABCD
2022-06-27,wasm,PolybenchC,mvt,0.012773074850748875,execution_time,VersionABCD
2022-06-28,wasm,PolybenchC,mvt,0.012822109861743116,execution_time,VersionABCD
2022-06-29,wasm,PolybenchC,mvt,0.012869122376435825,execution_time,VersionABCD
2022-06-30,wasm,PolybenchC,mvt,0.012888867599068593,execution_time,VersionABCD
2022-07-01,wasm,PolybenchC,mvt,0.012935733602529304,execution_time,VersionABCD
2022-07-02,wasm,PolybenchC,mvt,0.012972968619661587,execution_time,VersionABCD
2022-07-03,wasm,PolybenchC,mvt,0.01299569875102962,execution_time,VersionABCD
2022-07-04,wasm,PolybenchC,mvt,0.013010204523258443,execution_time,VersionABCD
2022-07-05,wasm,PolybenchC,mvt,0.013044326339598969,execution_time,VersionABCD
2022-07-06,wasm,PolybenchC,mvt,0.0130434718245724,execution_time,VersionABCD
2022-07-07,wasm,PolybenchC,mvt,0.013042864721504498,execution_time,VersionABCD
2022-07-08,wasm,PolybenchC,mvt,0.013042026824607537,execution_time,VersionABCD
2022-07-09,wasm,PolybenchC,mvt,0.01304139563803232,execution_time,VersionABCD
2022-07-10,wasm,PolybenchC,mvt,0.01304042546865143,execution_time,VersionABCD
2022-07-11,wasm,PolybenchC,mvt,0.013039677442435423,execution_time,VersionABCD
2022-07-12,wasm,PolybenchC,mvt,0.013038858830976023,execution_time,VersionABCD
2022-07-13,wasm,PolybenchC,mvt,0.013038388833628359,execution_time,VersionABCD
2022-07-14,wasm,PolybenchC,mvt,0.013038371607353076,execution_time,VersionABCD
2022-07-15,wasm,PolybenchC,mvt,0.013037896522542147,execution_time,VersionABCD
2022-07-16,wasm,PolybenchC,mvt,0.013037586223165455,execution_time,VersionABCD
2022-07-17,wasm,PolybenchC,mvt,0.013037189910383782,execution_time,VersionABCD
2022-07-18,wasm,PolybenchC,mvt,0.013036316348728053,execution_time,VersionABCD
2022-07-19,wasm,PolybenchC,mvt,0.013035546945231008,execution_time,VersionABCD
2022-07-20,wasm,PolybenchC,mvt,0.013035388348983016,execution_time,VersionABCD
2022-07-21,wasm,PolybenchC,mvt,0.01303524752121139,execution_time,VersionABCD
2022-07-22,wasm,PolybenchC,mvt,0.013034848213412466,execution_time,VersionABCD
2022-07-23,wasm,PolybenchC,mvt,0.013034580671923719,execution_time,VersionABCD
2022-07-24,wasm,PolybenchC,mvt,0.013034050509520306,execution_time,VersionABCD
2022-07-25,wasm,PolybenchC,mvt,0.01303352583605127,execution_time,VersionABCD
2022-07-26,wasm,PolybenchC,mvt,0.013032969449357118,execution_time,VersionABCD
2022-07-27,wasm,PolybenchC,mvt,0.013032027216389042,execution_time,VersionABCD
2022-07-28,wasm,PolybenchC,mvt,0.013031509695878735,execution_time,VersionABCD
2022-07-29,wasm,PolybenchC,mvt,0.013031385830153456,execution_time,VersionABCD
2022-07-30,wasm,PolybenchC,mvt,0.013030632494391356,execution_time,VersionABCD
2022-07-31,wasm,PolybenchC,mvt,0.013029892690674953,execution_time,VersionABCD
2022-08-01,wasm,PolybenchC,mvt,0.013029076458384546,execution_time,VersionABCD
2022-08-02,wasm,PolybenchC,mvt,0.01302867008856697,execution_time,VersionABCD
2022-08-03,wasm,PolybenchC,mvt,0.013027721218457949,execution_time,VersionABCD
2022-08-04,wasm,PolybenchC,mvt,0.013027620590779387,execution_time,VersionABCD
2022-08-05,wasm,PolybenchC,mvt,0.013027511973843012,execution_time,VersionABCD
2022-08-06,wasm,PolybenchC,mvt,0.013027469561953452,execution_time,VersionABCD
2022-08-07,wasm,PolybenchC,mvt,0.013027406323701102,execution_time,VersionABCD
2022-08-08,wasm,PolybenchC,mvt,0.013026673688129223,execution_time,VersionABCD
2022-08-09,wasm,PolybenchC,mvt,0.013026175888643033,execution_time,VersionABCD
2022-08-10,wasm,PolybenchC,mvt,0.013025632654841144,execution_time,VersionABCD
2022-08-11,wasm,PolybenchC,mvt,0.013025009236858972,execution_time,VersionABCD
2022-08-12,wasm,PolybenchC,mvt,0.013024795950763226,execution_time,VersionABCD
2022-08-13,wasm,PolybenchC,mvt,0.0130245794701329,execution_time,VersionABCD
2022-08-14,wasm,PolybenchC,mvt,0.013024554363860503,execution_time,VersionABCD
2022-08-15,wasm,PolybenchC,mvt,0.013024457718197014,execution_time,VersionABCD
2022-08-16,wasm,PolybenchC,mvt,0.013023941060663801,execution_time,VersionABCD
2022-08-17,wasm,PolybenchC,mvt,0.013023210741484015,execution_time,VersionABCD
2022-08-18,wasm,PolybenchC,mvt,0.013022936569228158,execution_time,VersionABCD
2022-08-19,wasm,PolybenchC,mvt,0.013022293259680306,execution_time,VersionABCD
2022-08-20,wasm,PolybenchC,mvt,0.013021842310239602,execution_time,VersionABCD
2022-08-21,wasm,PolybenchC,mvt,0.013021000261704217,execution_time,VersionABCD
2022-08-22,wasm,PolybenchC,mvt,0.013020293939544188,execution_time,VersionABCD
2022-08-23,wasm,PolybenchC,mvt,0.013019299250026083,execution_time,VersionABCD
2022-08-24,wasm,PolybenchC,mvt,0.013018962539006392,execution_time,VersionABCD
2022-08-25,wasm,PolybenchC,mvt,0.013018807708149723,execution_time,VersionABCD
2022-08-26,wasm,PolybenchC,mvt,0.01301810116580042,execution_time,VersionABCD
2022-08-27,wasm,PolybenchC,mvt,0.013017674646115104,execution_time,VersionABCD
2022-08-28,wasm,PolybenchC,mvt,0.013017057206122402,execution_time,VersionABCD
2022-08-29,wasm,PolybenchC,mvt,0.013016946483920822,execution_time,VersionABCD
2022-08-30,wasm,PolybenchC,mvt,0.013016806743762207,execution_time,VersionABCD
2022-08-31,wasm,PolybenchC,mvt,0.013016256234025268,execution_time,VersionABCD
2022-09-01,wasm,PolybenchC,mvt,0.013015432658194956,execution_time,VersionABCD
2022-09-02,wasm,PolybenchC,mvt,0.013014742989560511,execution_time,VersionABCD
2022-09-03,wasm,PolybenchC,mvt,0.013014649026967001,execution_time,VersionABCD
2022-09-04,wasm,PolybenchC,mvt,0.013014038708899072,execution_time,VersionABCD
2022-09-05,wasm,PolybenchC,mvt,0.013013528754752196,execution_time,VersionABCD
2022-09-06,wasm,PolybenchC,mvt,0.013012898320486691,execution_time,VersionABCD
2022-09-07,wasm,PolybenchC,mvt,0.013012154492443036,execution_time,VersionABCD
2022-09-08,wasm,PolybenchC,mvt,0.013011776327035197,execution_time,VersionABCD
2022-09-09,wasm,PolybenchC,mvt,0.01301102552638069,execution_time,VersionABCD
2022-09-10,wasm,PolybenchC,mvt,0.013010033310069382,execution_time,VersionABCD
2022-09-11,wasm,PolybenchC,mvt,0.013009502489109816,execution_time,VersionABCD
2022-09-12,wasm,PolybenchC,mvt,0.013008723446967104,execution_time,VersionABCD
2022-09-13,wasm,PolybenchC,mvt,0.013008448000493169,execution_time,VersionABCD
2022-09-14,wasm,PolybenchC,mvt,0.013007632607272506,execution_time,VersionABCD
2022-09-15,wasm,PolybenchC,mvt,0.013006894847542609,execution_time,VersionABCD
2022-09-16,wasm,PolybenchC,mvt,0.013005999491586238,execution_time,VersionABCD
2022-09-17,wasm,PolybenchC,mvt,0.013005641584285112,execution_time,VersionABCD
2022-09-18,wasm,PolybenchC,mvt,0.013004665361092021,execution_time,VersionABCD
2022-09-19,wasm,PolybenchC,mvt,0.013003853086065597,execution_time,VersionABCD
2022-09-20,wasm,PolybenchC,mvt,0.013003741220582255,execution_time,VersionABCD
2022-09-21,wasm,PolybenchC,mvt,0.013002788213651587,execution_time,VersionABCD
2022-09-22,wasm,PolybenchC,mvt,0.013002374469744919,execution_time,VersionABCD
2022-09-23,wasm,PolybenchC,mvt,0.013002113803853707,execution_time,VersionABCD
2022-09-24,wasm,PolybenchC,mvt,0.013001813222693462,execution_time,VersionABCD
2022-09-25,wasm,PolybenchC,mvt,0.01300167902944186,execution_time,VersionABCD
2022-09-26,wasm,PolybenchC,mvt,0.013000961522619155,execution_time,VersionABCD
2022-09-27,wasm,PolybenchC,mvt,0.01300026502367279,execution_time,VersionABCD
2022-09-28,wasm,PolybenchC,mvt,0.013000140286521373,execution_time,VersionABCD
2022-09-29,wasm,PolybenchC,mvt,0.01299933044530994,execution_time,VersionABCD
2022-09-30,wasm,PolybenchC,mvt,0.012998432717430087,execution_time,VersionABCD
2022-10-01,wasm,PolybenchC,mvt,0.012998195874142275,execution_time,VersionABCD
2022-10-02,wasm,PolybenchC,mvt,0.012998090124692855,execution_time,VersionABCD
2022-10-03,wasm,PolybenchC,mvt,0.012997417111337013,execution_time,VersionABCD
2022-10-04,wasm,PolybenchC,mvt,0.012997351897238435,execution_time,VersionABCD
2022-10-05,wasm,PolybenchC,mvt,0.012997344843446387,execution_time,VersionABCD
2022-10-06,wasm,PolybenchC,mvt,0.012996728327824069,execution_time,VersionABCD
2022-10-07,wasm,PolybenchC,mvt,0.01299605734560889,execution_time,VersionABCD
2022-10-08,wasm,PolybenchC,mvt,0.012995898220949832,execution_time,VersionABCD
2022-10-09,wasm,PolybenchC,mvt,0.012995222606209595,execution_time,VersionABCD
2022-10-10,wasm,PolybenchC,mvt,0.01299490373045985,execution_time,VersionABCD
2022-10-11,wasm,PolybenchC,mvt,0.01299483679159921,execution_time,VersionABCD
2022-10-12,wasm,PolybenchC,mvt,0.012994490750135656,execution_time,VersionABCD
2022-10-13,wasm,PolybenchC,mvt,0.012994415462366885,execution_time,VersionABCD
2022-10-14,wasm,PolybenchC,mvt,0.012994135661209293,execution_time,VersionABCD
2022-10-15,wasm,PolybenchC,mvt,0.012993257739582105,execution_time,VersionABCD
2022-10-16,wasm,PolybenchC,mvt,0.012992632763410311,execution_time,VersionABCD
2022-10-17,wasm,PolybenchC,mvt,0.012991841778723787,execution_time,VersionABCD
2022-10-18,wasm,PolybenchC,mvt,0.01299097068734815,execution_time,VersionABCD
2022-10-19,wasm,PolybenchC,mvt,0.01299033996798625,execution_time,VersionABCD
2022-10-20,wasm,PolybenchC,mvt,0.012990243995272563,execution_time,VersionABCD
2022-10-21,wasm,PolybenchC,mvt,0.012989457336206434,execution_time,VersionABCD
2022-10-22,wasm,PolybenchC,mvt,0.012989298751944317,execution_time,VersionABCD
2022-10-23,wasm,PolybenchC,mvt,0.012988514061278671,execution_time,VersionABCD
2022-10-24,wasm,PolybenchC,mvt,0.01298753548188879,execution_time,VersionABCD
2022-10-25,wasm,PolybenchC,mvt,0.012986697280608738,execution_time,VersionABCD
2022-10-26,wasm,PolybenchC,mvt,0.012986555565870118,execution_time,VersionABCD
2022-10-27,wasm,PolybenchC,mvt,0.012985603726251904,execution_time,VersionABCD
2022-10-28,wasm,PolybenchC,mvt,0.012985542970364961,execution_time,VersionABCD
2022-10-29,wasm,PolybenchC,mvt,0.012984692477627622,execution_time,VersionABCD
2022-10-30,wasm,PolybenchC,mvt,0.012983899688804722,execution_time,VersionABCD
2022-10-31,wasm,PolybenchC,mvt,0.012983802180835419,execution_time,VersionABCD
2022-11-01,wasm,PolybenchC,mvt,0.012983129131095521,execution_time,VersionABCD
2022-11-02,wasm,PolybenchC,mvt,0.012982860324819703,execution_time,VersionABCD
2022-11-03,wasm,PolybenchC,mvt,0.012981934229720186,execution_time,VersionABCD
2022-11-04,wasm,PolybenchC,mvt,0.012981021729221229,execution_time,VersionABCD
2022-11-05,wasm,PolybenchC,mvt,0.012980877488724436,execution_time,VersionABCD
2022-11-06,wasm,PolybenchC,mvt,0.012980401696820259,execution_time,VersionABCD
2022-11-07,wasm,PolybenchC,mvt,0.012980119220728272,execution_time,VersionABCD
2022-11-08,wasm,PolybenchC,mvt,0.012979379846581715,execution_time,VersionABCD
2022-11-09,wasm,PolybenchC,mvt,0.012978532550045297,execution_time,VersionABCD
2022-11-10,wasm,PolybenchC,mvt,0.012978238532003226,execution_time,VersionABCD
2022-11-11,wasm,PolybenchC,mvt,0.012977534411178129,execution_time,VersionABCD
2022-11-12,wasm,PolybenchC,mvt,0.012977030674880909,execution_time,VersionABCD
2022-11-13,wasm,PolybenchC,mvt,0.012976638736370465,execution_time,VersionABCD
2022-11-14,wasm,PolybenchC,mvt,0.012976361916014484,execution_time,VersionABCD
2022-11-15,wasm,PolybenchC,mvt,0.01297620353294565,execution_time,VersionABCD
2022-11-16,wasm,PolybenchC,mvt,0.012975500629899536,execution_time,VersionABCD
2022-11-17,wasm,PolybenchC,mvt,0.012975390693273239,execution_time,VersionABCD
2022-11-18,wasm,PolybenchC,mvt,0.012975028212867808,execution_time,VersionABCD
2022-11-19,wasm,PolybenchC,mvt,0.012974513502914188,execution_time,VersionABCD
2022-11-20,wasm,PolybenchC,mvt,0.012974173060981708,execution_time,VersionABCD
2022-11-21,wasm,PolybenchC,mvt,0.01297321922158435,execution_time,VersionABCD
2022-11-22,wasm,PolybenchC,mvt,0.012973070867015657,execution_time,VersionABCD
2022-11-23,wasm,PolybenchC,mvt,0.012972814679346498,execution_time,VersionABCD
2022-11-24,wasm,PolybenchC,mvt,0.012972070120483884,execution_time,VersionABCD
2022-11-25,wasm,PolybenchC,mvt,0.012971999317625939,execution_time,VersionABCD
2022-11-26,wasm,PolybenchC,mvt,0.012971496889998334,execution_time,VersionABCD
2022-11-27,wasm,PolybenchC,mvt,0.01297107003008001,execution_time,VersionABCD
2022-11-28,wasm,PolybenchC,mvt,0.012970752727064373,execution_time,VersionABCD
2022-11-29,wasm,PolybenchC,mvt,0.012969994809195312,execution_time,VersionABCD
2022-11-30,wasm,PolybenchC,mvt,0.012969381384384032,execution_time,VersionABCD
2022-12-01,wasm,PolybenchC,mvt,0.01296893463306325,execution_time,VersionABCD
2022-12-02,wasm,PolybenchC,mvt,0.012968691333117125,execution_time,VersionABCD
2022-12-03,wasm,PolybenchC,mvt,0.012968365693252406,execution_time,VersionABCD
2022-12-04,wasm,PolybenchC,mvt,0.012968226186336085,execution_time,VersionABCD
2022-12-05,wasm,PolybenchC,mvt,0.012968110860896866,execution_time,VersionABCD
2022-12-06,wasm,PolybenchC,mvt,0.012967502184658787,execution_time,VersionABCD
2022-12-07,wasm,PolybenchC,mvt,0.012967454237507316,execution_time,VersionABCD
2022-12-08,wasm,PolybenchC,mvt,0.012966488934676201,execution_time,VersionABCD
2022-12-09,wasm,PolybenchC,mvt,0.01296633090073683,execution_time,VersionABCD
2022-12-10,wasm,PolybenchC,mvt,0.012965910634987147,execution_time,VersionABCD
2022-12-11,wasm,PolybenchC,mvt,0.012965370359685223,execution_time,VersionABCD
2022-12-12,wasm,PolybenchC,mvt,0.012964896977601234,execution_time,VersionABCD
2022-12-13,wasm,PolybenchC,mvt,0.012964678616456171,execution_time,VersionABCD
2022-12-14,wasm,PolybenchC,mvt,0.012963825087619296,execution_time,VersionABCD
2022-12-15,wasm,PolybenchC,mvt,0.012963694219637393,execution_time,VersionABCD
2022-12-16,wasm,PolybenchC,mvt,0.012963046810708825,execution_time,VersionABCD
2022-12-17,wasm,PolybenchC,mvt,0.012962680822655349,execution_time,VersionABCD
2022-12-18,wasm,PolybenchC,mvt,0.01296208752516499,execution_time,VersionABCD
2022-12-19,wasm,PolybenchC,mvt,0.012961420540778715,execution_time,VersionABCD
2022-12-20,wasm,PolybenchC,mvt,0.012960620123171462,execution_time,VersionABCD
2022-12-21,wasm,PolybenchC,mvt,0.012960614825106883,execution_time,VersionABCD
2022-12-22,wasm,PolybenchC,mvt,0.0129603924527629,execution_time,VersionABCD
2022-12-23,wasm,PolybenchC,mvt,0.012959584508574457,execution_time,VersionABCD
2022-12-24,wasm,PolybenchC,mvt,0.012959397007702995,execution_time,VersionABCD
2022-12-25,wasm,PolybenchC,mvt,0.012958923057102036,execution_time,VersionABCD
2022-12-26,wasm,PolybenchC,mvt,0.012958609390586564,execution_time,VersionABCD
2022-12-27,wasm,PolybenchC,mvt,0.012958169765301576,execution_time,VersionABCD
2022-12-28,wasm,PolybenchC,mvt,0.012957540861247183,execution_time,VersionABCD
2022-12-29,wasm,PolybenchC,mvt,0.012957389343156945,execution_time,VersionABCD
2022-12-30,wasm,PolybenchC,mvt,0.012956580473711071,execution_time,VersionABCD
2022-12-31,wasm,PolybenchC,mvt,0.01295657318150868,execution_time,VersionABCD
2022-01-01,sm-base,PolybenchC,mvt,0.015324796188290817,execution_time,VersionABCD
2022-01-02,sm-base,PolybenchC,mvt,0.015351621739634533,execution_time,VersionABCD
2022-01-03,sm-base,PolybenchC,mvt,0.015373105662782832,execution_time,VersionABCD
2022-01-04,sm-base,PolybenchC,mvt,0.015407740582450804,execution_time,VersionABCD
2022-01-05,sm-base,PolybenchC,mvt,0.015445424378202946,execution_time,VersionABCD
2022-01-06,sm-base,PolybenchC,mvt,0.015435786158911677,execution_time,VersionABCD
2022-01-07,sm-base,PolybenchC,mvt,0.015438598329271613,execution_time,VersionABCD
2022-01-08,sm-base,PolybenchC,mvt,0.015461157974986968,execution_time,VersionABCD
2022-01-09,sm-base,PolybenchC,mvt,0.015464330915068802,execution_time,VersionABCD
2022-01-10,sm-base,PolybenchC,mvt,0.015471775847086281,execution_time,VersionABCD
2022-01-11,sm-base,PolybenchC,mvt,0.015492686978964639,execution_time,VersionABCD
2022-01-12,sm-base,PolybenchC,mvt,0.015501815789647867,execution_time,VersionABCD
2022-01-13,sm-base,PolybenchC,mvt,0.015509581106909035,execution_time,VersionABCD
2022-01-14,sm-base,PolybenchC,mvt,0.015523440446323736,execution_time,VersionABCD
2022-01-15,sm-base,PolybenchC,mvt,0.015527330366311171,execution_time,VersionABCD
2022-01-16,sm-base,PolybenchC,mvt,0.015556750485771714,execution_time,VersionABCD
2022-01-17,sm-base,PolybenchC,mvt,0.01554855979330188,execution_time,VersionABCD
2022-01-18,sm-base,PolybenchC,mvt,0.015573757988997272,execution_time,VersionABCD
2022-01-19,sm-base,PolybenchC,mvt,0.015582894337363316,execution_time,VersionABCD
2022-01-20,sm-base,PolybenchC,mvt,0.015608184905465517,execution_time,VersionABCD
2022-01-21,sm-base,PolybenchC,mvt,0.01563525007396179,execution_time,VersionABCD
2022-01-22,sm-base,PolybenchC,mvt,0.01563755852457942,execution_time,VersionABCD
2022-01-23,sm-base,PolybenchC,mvt,0.015642564717153046,execution_time,VersionABCD
2022-01-24,sm-base,PolybenchC,mvt,0.015637605457234093,execution_time,VersionABCD
2022-01-25,sm-base,PolybenchC,mvt,0.01563825764524134,execution_time,VersionABCD
2022-01-26,sm-base,PolybenchC,mvt,0.015667072378721277,execution_time,VersionABCD
2022-01-27,sm-base,PolybenchC,mvt,0.015686205920415388,execution_time,VersionABCD
2022-01-28,sm-base,PolybenchC,mvt,0.015715377435276328,execution_time,VersionABCD
2022-01-29,sm-base,PolybenchC,mvt,0.015713679242117643,execution_time,VersionABCD
2022-01-30,sm-base,PolybenchC,mvt,0.01574068508358925,execution_time,VersionABCD
2022-01-31,sm-base,PolybenchC,mvt,0.015757706290020785,execution_time,VersionABCD
2022-02-01,sm-base,PolybenchC,mvt,0.015797099771196702,execution_time,VersionABCD
2022-02-02,sm-base,PolybenchC,mvt,0.01581892709839684,execution_time,VersionABCD
2022-02-03,sm-base,PolybenchC,mvt,0.015854066974018925,execution_time,VersionABCD
2022-02-04,sm-base,PolybenchC,mvt,0.015845117911047594,execution_time,VersionABCD
2022-02-05,sm-base,PolybenchC,mvt,0.015851570428272243,execution_time,VersionABCD
2022-02-06,sm-base,PolybenchC,mvt,0.015867243554789755,execution_time,VersionABCD
2022-02-07,sm-base,PolybenchC,mvt,0.015886890208829857,execution_time,VersionABCD
2022-02-08,sm-base,PolybenchC,mvt,0.015914926814525974,execution_time,VersionABCD
2022-02-09,sm-base,PolybenchC,mvt,0.015929150579297082,execution_time,VersionABCD
2022-02-10,sm-base,PolybenchC,mvt,0.015941079477965827,execution_time,VersionABCD
2022-02-11,sm-base,PolybenchC,mvt,0.01597403344978095,execution_time,VersionABCD
2022-02-12,sm-base,PolybenchC,mvt,0.015973575029791093,execution_time,VersionABCD
2022-02-13,sm-base,PolybenchC,mvt,0.015978054469625812,execution_time,VersionABCD
2022-02-14,sm-base,PolybenchC,mvt,0.015997589142082852,execution_time,VersionABCD
2022-02-15,sm-base,PolybenchC,mvt,0.01599552038764296,execution_time,VersionABCD
2022-02-16,sm-base,PolybenchC,mvt,0.016021004976875506,execution_time,VersionABCD
2022-02-17,sm-base,PolybenchC,mvt,0.01602284894444472,execution_time,VersionABCD
2022-02-18,sm-base,PolybenchC,mvt,0.016043746599094723,execution_time,VersionABCD
2022-02-19,sm-base,PolybenchC,mvt,0.01606765790280896,execution_time,VersionABCD
2022-02-20,sm-base,PolybenchC,mvt,0.016058220005228267,execution_time,VersionABCD
2022-02-21,sm-base,PolybenchC,mvt,0.01608254190589812,execution_time,VersionABCD
2022-02-22,sm-base,PolybenchC,mvt,0.016073388620199698,execution_time,VersionABCD
2022-02-23,sm-base,PolybenchC,mvt,0.01607534207802134,execution_time,VersionABCD
2022-02-24,sm-base,PolybenchC,mvt,0.01611493438507663,execution_time,VersionABCD
2022-02-25,sm-base,PolybenchC,mvt,0.016114507579735905,execution_time,VersionABCD
2022-02-26,sm-base,PolybenchC,mvt,0.016121116413661655,execution_time,VersionABCD
2022-02-27,sm-base,PolybenchC,mvt,0.01613137262213833,execution_time,VersionABCD
2022-02-28,sm-base,PolybenchC,mvt,0.016160075780384805,execution_time,VersionABCD
2022-03-01,sm-base,PolybenchC,mvt,0.016154369744691466,execution_time,VersionABCD
2022-03-02,sm-base,PolybenchC,mvt,0.016166435774206896,execution_time,VersionABCD
2022-03-03,sm-base,PolybenchC,mvt,0.016181312935065504,execution_time,VersionABCD
2022-03-04,sm-base,PolybenchC,mvt,0.016197081178790703,execution_time,VersionABCD
2022-03-05,sm-base,PolybenchC,mvt,0.016196359739994275,execution_time,VersionABCD
2022-03-06,sm-base,PolybenchC,mvt,0.016188764208316393,execution_time,VersionABCD
2022-03-07,sm-base,PolybenchC,mvt,0.01620270155057398,execution_time,VersionABCD
2022-03-08,sm-base,PolybenchC,mvt,0.016219523404030958,execution_time,VersionABCD
2022-03-09,sm-base,PolybenchC,mvt,0.01625087663047515,execution_time,VersionABCD
2022-03-10,sm-base,PolybenchC,mvt,0.016266574277769973,execution_time,VersionABCD
2022-03-11,sm-base,PolybenchC,mvt,0.01628779634689741,execution_time,VersionABCD
2022-03-12,sm-base,PolybenchC,mvt,0.016316971441919983,execution_time,VersionABCD
2022-03-13,sm-base,PolybenchC,mvt,0.01634954494466973,execution_time,VersionABCD
2022-03-14,sm-base,PolybenchC,mvt,0.016367562671547212,execution_time,VersionABCD
2022-03-15,sm-base,PolybenchC,mvt,0.01638928722811631,execution_time,VersionABCD
2022-03-16,sm-base,PolybenchC,mvt,0.01640535979331075,execution_time,VersionABCD
2022-03-17,sm-base,PolybenchC,mvt,0.016410186650004228,execution_time,VersionABCD
2022-03-18,sm-base,PolybenchC,mvt,0.016448830916171348,execution_time,VersionABCD
2022-03-19,sm-base,PolybenchC,mvt,0.016449659945312983,execution_time,VersionABCD
2022-03-20,sm-base,PolybenchC,mvt,0.016480228878061998,execution_time,VersionABCD
2022-03-21,sm-base,PolybenchC,mvt,0.01648627257588495,execution_time,VersionABCD
2022-03-22,sm-base,PolybenchC,mvt,0.016511775193920726,execution_time,VersionABCD
2022-03-23,sm-base,PolybenchC,mvt,0.01654788675847449,execution_time,VersionABCD
2022-03-24,sm-base,PolybenchC,mvt,0.016569660081865806,execution_time,VersionABCD
2022-03-25,sm-base,PolybenchC,mvt,0.016565512919215045,execution_time,VersionABCD
2022-03-26,sm-base,PolybenchC,mvt,0.016577457727223403,execution_time,VersionABCD
2022-03-27,sm-base,PolybenchC,mvt,0.016617131049712637,execution_time,VersionABCD
2022-03-28,sm-base,PolybenchC,mvt,0.016622851487955306,execution_time,VersionABCD
2022-03-29,sm-base,PolybenchC,mvt,0.01661455271131072,execution_time,VersionABCD
2022-03-30,sm-base,PolybenchC,mvt,0.01664606358181904,execution_time,VersionABCD
2022-03-31,sm-base,PolybenchC,mvt,0.016655526633895728,execution_time,VersionABCD
2022-04-01,sm-base,PolybenchC,mvt,0.0166746432342965,execution_time,VersionABCD
2022-04-02,sm-base,PolybenchC,mvt,0.016670194431307926,execution_time,VersionABCD
2022-04-03,sm-base,PolybenchC,mvt,0.01667870045211129,execution_time,VersionABCD
2022-04-04,sm-base,PolybenchC,mvt,0.016704779720455875,execution_time,VersionABCD
2022-04-05,sm-base,PolybenchC,mvt,0.01671099439615777,execution_time,VersionABCD
2022-04-06,sm-base,PolybenchC,mvt,0.016739010781894454,execution_time,VersionABCD
2022-04-07,sm-base,PolybenchC,mvt,0.01673175440977059,execution_time,VersionABCD
2022-04-08,sm-base,PolybenchC,mvt,0.016746113973431183,execution_time,VersionABCD
2022-04-09,sm-base,PolybenchC,mvt,0.016781079900475695,execution_time,VersionABCD
2022-04-10,sm-base,PolybenchC,mvt,0.016792584484576982,execution_time,VersionABCD
2022-04-11,sm-base,PolybenchC,mvt,0.01682950058180808,execution_time,VersionABCD
2022-04-12,sm-base,PolybenchC,mvt,0.016861434902704857,execution_time,VersionABCD
2022-04-13,sm-base,PolybenchC,mvt,0.01688343629088747,execution_time,VersionABCD
2022-04-14,sm-base,PolybenchC,mvt,0.01690891952022187,execution_time,VersionABCD
2022-04-15,sm-base,PolybenchC,mvt,0.01693746419502302,execution_time,VersionABCD
2022-04-16,sm-base,PolybenchC,mvt,0.01696019812728054,execution_time,VersionABCD
2022-04-17,sm-base,PolybenchC,mvt,0.016974480319720493,execution_time,VersionABCD
2022-04-18,sm-base,PolybenchC,mvt,0.0170059024076515,execution_time,VersionABCD
2022-04-19,sm-base,PolybenchC,mvt,0.01699997996670937,execution_time,VersionABCD
2022-04-20,sm-base,PolybenchC,mvt,0.01701845432599288,execution_time,VersionABCD
2022-04-21,sm-base,PolybenchC,mvt,0.017041987906722855,execution_time,VersionABCD
2022-04-22,sm-base,PolybenchC,mvt,0.017066050934942838,execution_time,VersionABCD
2022-04-23,sm-base,PolybenchC,mvt,0.01709856250560118,execution_time,VersionABCD
2022-04-24,sm-base,PolybenchC,mvt,0.01710144345277289,execution_time,VersionABCD
2022-04-25,sm-base,PolybenchC,mvt,0.017100005456991054,execution_time,VersionABCD
2022-04-26,sm-base,PolybenchC,mvt,0.017091479168258983,execution_time,VersionABCD
2022-04-27,sm-base,PolybenchC,mvt,0.017090038016378258,execution_time,VersionABCD
2022-04-28,sm-base,PolybenchC,mvt,0.017128428083843027,execution_time,VersionABCD
2022-04-29,sm-base,PolybenchC,mvt,0.017138665952495972,execution_time,VersionABCD
2022-04-30,sm-base,PolybenchC,mvt,0.01717003798993223,execution_time,VersionABCD
2022-05-01,sm-base,PolybenchC,mvt,0.017201176289044443,execution_time,VersionABCD
2022-05-02,sm-base,PolybenchC,mvt,0.0171963813891233,execution_time,VersionABCD
2022-05-03,sm-base,PolybenchC,mvt,0.017201010448262048,execution_time,VersionABCD
2022-05-04,sm-base,PolybenchC,mvt,0.01719809233885164,execution_time,VersionABCD
2022-05-05,sm-base,PolybenchC,mvt,0.01723389834284073,execution_time,VersionABCD
2022-05-06,sm-base,PolybenchC,mvt,0.017244061854764646,execution_time,VersionABCD
